residual sugar,density,alcohol,quality
7.2,0.99441,9.8,bad
7.3,0.99442,9.8,bad
6.3,0.99474,9.5,bad
4.25,0.9916,11.2666666666667,good
1.2,0.99198,10.8,bad
2,0.98949,13.4,good
4.25,0.9916,11.3,good
4.7,0.99556,8.9,bad
4.5,0.99151,11.2,bad
1.4,0.99158,11.5,good
4.1,0.9902,13,good
5.3,0.99204,12.6,bad
4.2,0.98988,13.1,bad
6.65,0.99344,11.2,bad
8.2,0.99394,11.7,bad
2.6,0.99153,10.9,bad
2.6,0.99153,10.9,bad
2,0.98981,11.6,good
12.2,0.99524,10.4,good
2.3,0.99221,10.9,good
8.2,0.99394,11.7,bad
5,0.99318,10.8,bad
10.7,0.99366,11.2,bad
10.8,0.99494,10,bad
1.7,0.99212,10.5666666666667,bad
1.3,0.99018,11.7333333333333,bad
1.7,0.99212,10.6,bad
12.7,0.99596,10.5,bad
1.3,0.99018,11.75,bad
1.2,0.99094,11.4,bad
1.3,0.98968,12.4,good
5.7,0.99392,10.1,bad
3.4,0.99024,12.3,bad
1.1,0.98774,13.1,good
1,0.99094,10.65,good
1,0.99044,11.4,good
1.65,0.9938,9.3,bad
6.8,0.99432,10.2,bad
6.8,0.99432,10.2,bad
4.9,0.98966,13.1,good
1.4,0.99309,9.6,bad
2.5,0.98868,12.8,good
10.8,0.9937,10.9666666666667,good
10.8,0.9937,10.9666666666667,good
10.8,0.9937,10.9666666666667,good
10.8,0.9937,11,good
2.8,0.98975,13.4,bad
1.3,0.98984,11.2,bad
2,0.99063,12.4,bad
1.1,0.99168,11.2,bad
8.2,0.99272,12.4,bad
6,0.99362,10.1333333333333,good
6.1,0.99365,10.1333333333333,good
8.2,0.99272,12.4,bad
8.8,0.99642,9.1,bad
6.1,0.99365,10.15,good
6,0.99362,10.15,good
1.2,0.99134,11.5,bad
11.4,0.99732,8.9,bad
1.3,0.99212,10.4666666666667,bad
1.3,0.99212,10.4666666666667,bad
6.2,0.99161,11.8,good
3.2,0.9912,11.6333333333333,good
4.5,0.99332,10.6,bad
9.9,0.99636,9.6,bad
6.2,0.99161,11.8,good
11.4,0.99732,8.9,bad
1.3,0.99212,10.5,bad
1.3,0.99271,10.2,bad
0.9,0.98845,13.1,bad
0.7,0.9899,11.8,bad
1,0.99004,12.2,bad
1,0.99097,11.45,bad
10.4,0.9966,10.5,bad
1.3,0.99271,10.2,bad
12.5,0.99666,9,bad
12.5,0.99666,9,bad
12.5,0.99666,9,bad
12.5,0.99666,9,bad
19.25,0.99954,9.1,good
1.1,0.99414,8.8,bad
12.5,0.99666,9,bad
19.25,0.99954,9.1,good
9,0.99188,12.9,good
1.2,0.98926,13,bad
9,0.99188,12.9,good
1.3,0.99334,9.2,bad
12.8,0.99659,9.8,bad
12.8,0.99659,9.8,bad
7.6,0.9948,10.1,bad
7.6,0.9948,10.1,bad
1.4,0.99074,10.9,good
8.3,0.9955,9.6,bad
9,0.99474,10.4,bad
1.85,0.98966,11.8,good
12.55,0.99564,10.8,bad
1.4,0.99246,10.6,bad
1.8,0.98984,12.7,bad
4,0.99031,12.2,good
12.55,0.99564,10.8,bad
9,0.99474,10.4,bad
3,0.99216,11.1,bad
1.85,0.98966,11.8,good
7.9,0.99512,10,bad
2.6,0.9909,10.8,bad
1.2,0.99132,10.3,bad
7.1,0.99378,9.9,bad
7.9,0.99512,10,bad
1.3,0.99044,12.25,bad
10.7,0.99521,10.2,bad
7.7,0.99489,9.4,bad
8.4,0.99495,9.7,bad
10.7,0.99521,10.2,bad
12.7,0.9954,10.4,bad
1.8,0.99121,12.2,bad
7.7,0.99489,9.4,bad
10.5,0.99478,10.6,bad
1.6,0.99346,10.7,bad
1.85,0.99331,11.85,bad
10.5,0.99321,11.7,bad
10.5,0.99321,11.7,bad
1,0.99218,10.15,bad
1.2,0.9898,11.6333333333333,bad
1.7,0.99144,10.8,bad
1.6,0.99143,10.8,bad
9,0.99234,12.3,good
1.9,0.98972,12.5,bad
1.2,0.9898,11.65,bad
1.5,0.99308,9.6,bad
3.9,0.99218,10.9,bad
3.6,0.99215,10.8,bad
1.2,0.99185,11.2,bad
5,0.99438,10,bad
2.9,0.99314,10.5,bad
10.4,0.99542,9.1,bad
11.4,0.99428,10.5,bad
18.35,0.99943,9.3,bad
18.4,0.99946,9.3,bad
1.2,0.99185,11.2,bad
7.1,0.99472,10.6,bad
1.3,0.9891,12.1,good
1.5,0.99076,12,bad
10.2,0.99632,9.7,bad
2.2,0.99,12.4,bad
3.5,0.98872,13.6,good
3.5,0.98872,13.6,good
3.9,0.99102,11.8,bad
7.4,0.99388,10,bad
7.4,0.99388,10,bad
11,0.99602,9.1,bad
1.5,0.99057,11.9,good
3.9,0.99072,11.75,good
5.4,0.99224,11.4,bad
1.5,0.98942,13,good
5,0.99171,12.4,good
1.2,0.99352,9.4,good
13,0.99705,9.6,bad
13,0.99705,9.6,bad
13,0.99705,9.6,bad
13,0.99705,9.6,bad
8.6,0.99654,9.1,bad
1.7,0.98953,12,good
1.2,0.99132,11.2,bad
1.2,0.99204,10.1,bad
1.2,0.99185,10.3,bad
2,0.98952,12.3,bad
19.4,0.99704,10.55,bad
0.8,0.99032,10.9,bad
6.3,0.99382,9.7,bad
6.4,0.99382,9.8,bad
12.1,0.9974,8.9,bad
12.1,0.9974,8.9,bad
12.9,0.99546,10.2,bad
2.4,0.99088,11.7,good
4.3,0.98904,12.8,good
4.2,0.989,12.8,good
12.9,0.99546,10.2,bad
1.7,0.98758,13.55,bad
2.2,0.9901,11.6,bad
12.1,0.9974,8.9,bad
3.4,0.98981,13.8,bad
7.4,0.9952,9.4,bad
7.3,0.99519,9.4,bad
1.1,0.99142,10.7,good
1.1,0.99142,10.7,good
1.4,0.9897,12.3,bad
14.5,0.99684,10.3,bad
8,0.99445,10.4,bad
1.1,0.99051,11.6,good
1.1,0.99142,10.7,good
2.2,0.98986,12.8,good
5.8,0.99189,11.9,good
0.9,0.98934,12.1,bad
6.4,0.99449,9.2,bad
10.9,0.99566,9.5,bad
7.3,0.99252,11,bad
8.3,0.9959,10.9,bad
1.3,0.9924,10.4,bad
3.3,0.99482,9.1,bad
1,0.99103,11.4,bad
1.1,0.98946,11.4,good
1,0.99212,9.7,bad
5.1,0.99052,12.4,bad
3.2,0.99026,13.7,good
12.6,0.99516,10.6,bad
3.7,0.99128,11.2,bad
1.7,0.9891,13.1333333333333,bad
5.1,0.99052,12.4,bad
1,0.99212,9.7,bad
1.3,0.99176,11,bad
1.5,0.99162,11.3,bad
4.6,0.99193,12,good
10.3,0.9967,9.2,bad
6.1,0.99462,10.7,bad
6.1,0.99462,10.7,bad
1.2,0.99058,11.4,bad
10.3,0.9967,9.2,bad
9.9,0.99258,12.1,good
1.6,0.99138,11.1,bad
1.1,0.99271,9.7,bad
1.5,0.9917,10.7,bad
1.2,0.99126,10.9,bad
1.5,0.98986,12,good
1.1,0.99154,10.6,bad
11.5,0.99642,9.6,bad
7.8,0.99154,13.1,bad
7.4,0.99313,11,bad
1.45,0.99125,11.6,bad
8.9,0.99318,11.95,good
1.1,0.99099,11.1,bad
1,0.99004,11.5,bad
2.5,0.99093,11.3,bad
1.1,0.98924,11.9,bad
2.4,0.99336,9.5,bad
2.3,0.98944,12.2,bad
5.1,0.99022,12.2,good
2.5,0.99146,11.1,bad
8.9,0.99488,9.6,bad
2.5,0.99146,11.1,bad
8.9,0.99488,9.6,bad
1.6,0.99176,11.4,bad
1.4,0.99001,11.4,bad
3.9,0.99005,12.0666666666667,bad
13.7,0.99755,9,bad
13.7,0.99755,9,bad
9.2,0.99444,11.4,bad
7.8,0.99502,9.6,bad
7.6,0.99222,11,bad
7.7,0.99224,11,bad
3,0.99067,11.2,bad
1.3,0.99069,11.55,bad
4,0.98936,13.3,good
1.1,0.99266,9.63333333333333,bad
2,0.98822,13.6,bad
1.9,0.99138,11.2,bad
1.4,0.98854,13,bad
4.5,0.99324,10.8,bad
10.1,0.99626,9.8,bad
6.6,0.99188,11.45,good
1.9,0.9897,12.05,bad
12.4,0.99622,9.7,bad
1.6,0.99044,11.9,bad
2.5,0.99282,10,bad
1.2,0.99245,9.7,bad
2.5,0.99132,11.6,good
0.8,0.99286,8.8,bad
0.9,0.99234,9.5,bad
8.1,0.99494,9.53333333333333,bad
8.1,0.99494,9.53333333333333,bad
11.75,0.9954,9.4,bad
1.3,0.99184,10.7,bad
1.9,0.98964,11.5,bad
8.3,0.99492,9.6,bad
8.1,0.99494,9.55,bad
5.7,0.99168,12.15,good
1.9,0.98928,13,good
1.2,0.9933,9.2,bad
11.75,0.9954,9.4,bad
2.2,0.98938,11.8,bad
0.9,0.99074,10.6,bad
1.3,0.99298,9.7,bad
1.6,0.99114,11.2,bad
8,0.9949,9.6,bad
1.2,0.99254,9.4,bad
1.1,0.98869,12.8,good
0.8,0.98941,11.8,bad
1.2,0.9946,10,good
2,0.9968,9.5,good
1.8,0.9969,10.5,good
2.1,0.9968,9.7,good
1.9,0.9968,9.5,good
1.8,0.9962,10.5,good
1.2,0.9924,13,good
1.4,0.99695,10.3,good
2.6,0.9994,10.8,good
2.6,0.9994,10.8,good
2.1,0.998,10.5,good
1.6,0.9927,12.2,good
2.2,1.00005,9.2,good
2.2,1.00005,9.2,good
2.6,0.99965,10.5,good
1.8,0.9968,10.2,good
3.6,0.9973,12.8,good
6.4,0.9976,12.6,good
5.6,0.9991,10.5,good
3.5,0.9972,9.9,good
5.6,0.9991,10.5,good
2.5,0.9976,10.6,good
2.5,0.9976,10.6,good
3.2,0.9989,11.5,good
3.2,0.9989,11.5,good
3.65,0.9978,11.5,good
2.5,0.9963,11.7,good
3.4,0.9992,12.2,good
2.3,0.9997,9.8,good
2.7,0.9955,12.3,good
2.95,0.997,11.7,good
3.1,1,10.4,good
5.8,1.0022,10,good
5.8,1.0022,10,good
2.4,0.9962,12,good
4.4,0.9984,11.8,good
2.4,0.9962,12,good
2.5,0.9982,10,good
1.4,0.9924,12.9,good
4.2,1.0004,13,good
3,0.9996,10.8,good
6.7,0.9986,11.7,good
2.4,0.9972,11.8,good
2.3,0.9952,12.3,good
2.1,0.9978,11,good
2.3,0.9952,12.3,good
2.1,0.9978,11,good
2.2,0.9987,9.8,good
3.7,1.0032,11.2,good
2.7,0.9963,11.6,good
1.7,0.9934,12.5,good
2.8,0.9998,11.2,good
5.2,0.9988,13.4,good
2.8,0.9998,11.2,good
2.8,0.9964,11.7,good
2.8,1.0002,10.8,good
2.5,0.9952,13.3,good
2.6,0.995,13.4,good
2.6,0.9972,11,good
2.6,0.9972,11,good
6.55,0.999,12,good
6.55,0.999,12,good
1.9,0.9976,10.9,good
1.8,0.9976,10.8,good
2.9,0.9968,12.5,good
1.8,0.9976,10.8,good
2.8,0.9986,11.4,good
2.4,0.9973,11.8,good
2.4,0.9973,11.8,good
5.8,1.0014,12,good
1.9,0.9976,9.9,good
3.4,1.0002,10.7,good
2.7,0.9986,10.6,good
2,0.9917,14,good
2.6,0.9976,10.5,good
4.6,0.9973,12.2,good
2.2,0.9964,10.2,good
6,0.9984,10.1,good
2.8,0.9964,11.2,good
1.4,0.998,10.5,good
1.6,0.99526,10.8,good
1.7,0.99264,12.9,good
2.4,0.99356,12.8,good
2,0.99386,12.5,good
2.4,0.99356,12.8,good
2.1,0.99154,14,good
2.3,0.9951,11,good
2.3,0.99417,12.7,good
2.4,0.99064,11.7,good
2.4,0.99064,11.7,good
1.6,0.99672,11.2,good
2.65,0.99736,12.1,good
2.5,0.99538,11.7,good
2.5,0.99594,11.3,good
1.7,0.99686,10.6,good
1.6,0.99552,11.1,good
2.1,0.99664,11.8,good
2.8,0.99614,11.8,good
2.6,0.99577,12.1,good
2.4,0.99444,12.5,good
2.4,0.99444,12.5,good
2.4,0.99736,10.8,good
2.4,0.99736,10.8,good
6,0.9962,10.8,good
6,0.9962,10.8,good
4.6,0.99639,12.2,good
1.9,0.99604,11,good
3.3,0.99468,12,good
2.8,0.99356,12.9,good
2.2,0.99509,12.4,good
5,0.99484,12.5,good
2.6,0.99834,10,good
2.3,0.99864,9.7,good
3.8,0.99498,12.1,good
2,0.99566,11.1,good
4.1,0.99745,12,good
2.1,0.99408,12.4,good
1.8,0.99552,11.9,good
1.8,0.99552,11.9,good
1.8,0.99552,11.9,good
2.1,0.99408,12.4,good
2.2,0.99536,11.2,good
2.1,0.99458,12.1,good
2.3,0.99519,11.3,good
2.4,0.99604,11.9,good
2.4,0.99643,11.6,good
5.9,0.99658,12.1,good
3.6,0.99416,11.3,good
1.4,0.9947,11.4,good
2.2,0.99378,12.8,good
2.2,0.99378,12.8,good
2.2,0.99495,11.5,good
1.5,0.99676,10.6,good
2.05,0.99516,11.7,good
1.8,0.9928,12.8,good
1.8,0.9928,12.8,good
2.05,0.99516,11.7,good
2,0.99516,11.7,good
3.6,0.99549,12,good
1.7,0.99354,12.3,good
2.2,0.99486,12.6,good
1.8,0.99568,10.5,good
1.8,0.99568,10.5,good
2.1,0.99488,11.5,good
1.8,0.99514,11,good
2.4,0.99683,10.6,good
2.5,0.99356,12.5,good
6.2,0.9953,12.6,good
8.9,0.99859,10.9,good
2.3,0.99426,12.7,good
4,0.99586,12.1,good
2.4,0.9971,11.6,good
4,0.99586,12.1,good
1.8,0.99462,12.5,good
2.4,0.99358,12.5,good
2.2,0.99572,10.9,good
2.2,0.99572,10.9,good
1.5,0.99498,11.1,good
2,0.99769,10.2,good
8.3,0.99316,12.3,good
8.3,0.99316,12.3,good
4.7,0.99738,11.6,good
1.5,0.99735,9.9,good
1.5,0.99735,9.9,good
1.9,0.99451,11.8,good
2.2,0.99615,12,good
2.1,0.99358,12.5,good
2,0.99523,11.7,good
2,0.99471,12.3,good
2.5,0.99235,13.1,good
1.7,0.99394,11.3,good
1.8,0.9933,13.6,good
5.5,0.99684,11.2,good
1.7,0.99524,11.8,good
6.2,0.99702,11.8,good
2.8,0.99473,12.8,good
1.75,0.99524,11.8,good
2.1,0.9924,12.9,good
2.3,0.99676,11.1,good
2.3,0.99434,11.8,good
2.5,0.99528,12.4,good
2.4,0.99318,12.7,good
2.5,0.99439,12.4,good
1.9,0.99419,11.2,good
1.8,0.99516,11.7,good
2.1,0.99534,11,good
2.1,0.99534,11,good
2.1,0.99534,11,good
2.1,0.99534,11,good
2,0.99428,11.2,good
1.8,0.99157,13.6,good
1.8,0.9908,14,good
1.7,0.9948,11.5,good
1.8,0.99495,11,good
2.2,0.9966,10.2,good
1.7,0.996,10,good
2,0.9952,11.3,good
2.2,0.995,12.4,good
2.5,0.9952,12.1,good
1.8,0.9955,10.1,good
2,0.9947,11.3,good
2,0.99472,11.3,good
2,0.9947,11.3,good
2.7,0.99732,11,good
2,0.99374,11.6,good
1.7,0.99458,11.9,good
2.1,0.99728,10,good
2.1,0.99728,10,good
2.2,0.99182,13.5666666666667,good
2.2,0.99182,13.6,good
1.4,0.99459,10,good
2.4,0.99397,11.7,good
2.2,0.99666,10.9,good
2.3,0.9955,11.2,good
1.8,0.99419,11.4,good
1.7,0.99514,10.55,good
2.4,0.99484,11.6,good
1.5,0.9912,12.4,good
1.5,0.9914,11.4,good
1.2,0.9892,12.8,good
1.2,0.9892,12.8,good
2.9,0.9912,11,good
1.7,0.993,10.5,good
2,0.9906,12.3,good
1.4,0.9931,10,good
1.1,0.9914,11,good
1.1,0.991,10.9,good
6.4,0.9903,12.6,good
2.1,0.9926,10.7,good
2.1,0.9926,10.7,good
1.4,0.9898,12.7,good
1.3,0.9912,12,good
1.7,0.99,12.6,good
1.8,0.9899,12.6,good
1.7,0.9916,11.5,good
1.2,0.9913,11.4,good
7.6,0.9958,9.7,good
2.8,0.9924,10.9,good
7.6,0.9958,9.7,good
1.9,0.9917,10.8,good
4.6,0.9917,12,good
8,0.9934,11.5,good
1.5,0.9898,12.4,good
1.4,0.9894,12.1,good
1.4,0.9894,12.1,good
1.5,0.9898,12.4,good
2.4,0.9896,12.6,good
4.55,0.9918,11.5,good
3.8,0.9906,12.7,good
1.4,0.9918,11.2,good
1.4,0.9912,11.1,good
1.4,0.9912,11.1,good
1.4,0.9918,11.1,good
2.4,0.9903,11.4,good
2.1,0.99,12.6,good
1.4,0.9905,10.9,good
1.4,0.9905,10.9,good
1.1,0.9935,9.6,good
5.7,0.9927,11,good
5.7,0.9927,11,good
4.7,0.9916,12.4,good
2.8,0.99,12.6,good
5,0.9909,12.3,good
14.2,0.9979,9,good
14.2,0.9979,9,good
14.2,0.9979,9,good
14.2,0.9979,9,good
7.3,0.9957,9.8,good
3.8,0.9932,11.2,good
4.9,0.9927,10.4,good
2.1,0.9917,11.5,good
8.3,0.9918,12.5,good
7.85,0.9933,11.5,good
1.1,0.9927,10.3,good
4.8,0.9912,12.5,good
1.5,0.9934,10.2,good
7.8,0.9964,9,good
1.3,0.9906,11.2,good
2.1,0.9914,11.4,good
6.85,0.992,11.9,good
6.85,0.992,11.9,good
2.3,0.9923,11.4,good
3.5,0.9912,12.3,good
1.6,0.9893,12.5,good
1.6,0.9893,12.5,good
1.5,0.9919,10.4,good
1.4,0.9924,10,good
1.5,0.9919,10.4,good
1.4,0.9924,10,good
3.2,0.991,11.3,good
1.6,0.9893,12.5,good
1.5,0.9906,10.8,good
14.9,0.9983,9.3,good
14.9,0.9983,9.3,good
4,0.9896,12.8,good
2.7,0.9898,12.7,good
8.3,0.9954,10.5,good
2.3,0.9934,9.9,good
7.1,0.9922,12.1,good
6.2,0.992,12.2,good
1.4,0.9906,12.4,good
2.3,0.9934,9.9,good
1.6,0.9913,11.6,good
2.2,0.9898,12.9,good
1.6,0.9929,10.5,good
2.7,0.9931,10.6,good
1.6,0.9924,10.5,good
1.6,0.9929,10.5,good
1.5,0.9892,12.9,good
4.8,0.9944,9.6,good
1.1,0.9893,12.4,good
1.6,0.9898,12.7,good
1.9,0.9938,10,good
1.9,0.9938,10,good
9,0.9952,10.3,good
1.7,0.9928,10.2,good
13.6,0.9976,9.6,good
1.2,0.9916,11.3,good
1.6,0.9901,12.1,good
13.6,0.9976,9.6,good
1.6,0.9901,12.1,good
1.2,0.9916,11.3,good
9.1,0.9953,9.9,good
1.4,0.9928,10.4,good
2.7,0.9912,11.6,good
2.7,0.99,12.7,good
1.9,0.991,11.7,good
2.8,0.9899,12.7,good
2.7,0.9912,11.6,good
6,0.9912,12.3,good
1.6,0.993,10.1,good
1.7,0.992,10.8,good
2.1,0.9926,10.8,good
0.9,0.9926,10.5,good
11.4,0.9949,10.5,good
1.4,0.9909,11.5,good
3.2,0.9908,12.4,good
2.4,0.9912,11.7,good
13.3,0.9952,11,good
4.7,0.9931,10.8,good
1.2,0.991,11,good
14.4,0.9986,9.1,good
14.4,0.9986,9.1,good
14.4,0.9986,9.1,good
14.4,0.9986,9.1,good
2.5,0.9917,11.4,good
14,0.9952,12.2,good
14.5,0.995,12.5,good
4.75,0.991,11.8,good
4.75,0.991,11.8,good
4.75,0.991,11.8,good
5.5,0.9938,10.7,good
2,0.9922,10.8,good
2.4,0.9894,13.9,good
1.7,0.9933,10.5,good
1.7,0.9933,10.5,good
1.8,0.9937,10.2,good
1.3,0.99035,12.4,good
1.8,0.9914,10.9,good
2.8,0.99155,11.7,good
6,0.9934,11.1,good
3.8,0.99215,10.8,good
1.8,0.9907,12.2,good
1.2,0.9932,9.8,good
1.2,0.9932,9.8,good
8.8,0.9962,9.3,good
8.8,0.9962,9.3,good
5.2,0.9942,9.8,good
1.1,0.9927,9.3,good
1.1,0.9927,9.3,good
10.6,0.997,10.4,good
15,0.9992,9.5,good
14.1,1.0006,8.8,good
15,0.9992,9.5,good
14.1,1.0006,8.8,good
7,0.9949,10,good
2,0.99225,10.9,good
2,0.99225,10.9,good
1.4,0.99085,11.1,good
11.4,0.99795,9.8,good
1.1,0.99405,9.1,good
1.6,0.98965,12.4,good
2,0.99055,12.5,good
10.7,0.9959,10.9,good
1.2,0.9925,11,good
2.7,0.99105,12.8,good
4.3,0.99155,12.8,good
2.1,0.99085,11.9,good
2.1,0.99085,11.9,good
2.1,0.99085,11.9,good
6,0.9924,12,good
6.3,0.9924,12,good
13.4,0.99975,8.8,good
13.4,0.99975,8.8,good
1.7,0.99315,10.8,good
1.6,0.9917,11,good
1.6,0.9917,11,good
13.4,0.99975,8.8,good
1.7,0.99315,10.8,good
1.3,0.9934,9.5,good
1.3,0.9934,9.5,good
2.1,0.9949,10.3,good
10.2,0.99725,10,good
1.7,0.99255,10.4,good
14.2,0.9996,9.1,good
1.3,0.9934,9.5,good
12.6,1,8.5,good
14.4,0.9994,9,good
2.2,0.993,10,good
4.2,0.9898,12.7,good
2.2,0.9919,11.9,good
2.2,0.993,10,good
2.6,0.9906,12.2,good
2,0.99185,11,good
2,0.99185,11,good
1.2,0.9908,11,good
1.4,0.9896,12.2,good
1.2,0.9908,11,good
7.9,0.9947,11,good
2.4,0.9944,8.8,good
2.1,0.9908,12.2,good
4.7,0.995,10.3,good
1.1,0.9923,10.2,good
4.6,0.9956,9.4,good
2,0.9934,10.7,good
2.9,0.9934,9.5,good
5.9,0.9929,11.9,good
15.3,0.9982,9.6,good
1.6,0.99265,10,good
3.5,0.9904,12.2,good
8,0.9965,8.7,good
5,0.9946,10.2,good
0.9,0.9926,10.2,good
1.1,0.9926,10.2,good
5,0.992,12.3,good
1.9,0.991,12,good
1.6,0.9906,11.4,good
1.5,0.9894,12.3,good
1.7,0.9898,12.6,good
1.9,0.991,12,good
6.7,0.9951,10.7,good
6.7,0.9951,10.7,good
8.9,0.9935,12,good
2.1,0.9936,10.1,good
1.8,0.9936,9.8,good
1.3,0.9928,10.4,good
1.2,0.993,10.3,good
1.7,0.9932,11.2,good
1.5,0.9925,11.4,good
1.5,0.9925,11.4,good
7.05,0.9935,11.1,good
1.5,0.9941,10.4,good
5.3,0.9953,9.3,good
1.6,0.9924,10.9,good
2,0.992,11.6,good
2.6,0.9923,11.1,good
6.35,0.9917,12.6,good
1.6,0.992,11.3,good
9.1,0.9953,10.9,good
3.2,0.9904,12.7,good
4.7,0.9956,9,good
5.1,0.9942,10.1,good
3.8,0.992,11.2,good
1.3,0.992,11.2,good
4,0.9934,10.6,good
6.7,0.9945,10.6,good
1.3,0.9906,11,good
5.1,0.9942,10.1,good
2.6,0.9894,14,good
4.9,0.9922,11.5,good
3.8,0.992,11.2,good
2,0.9903,12.6,good
1.7,0.9893,12.6,good
2,0.9903,12.6,good
2.2,0.9928,10.4,good
1.45,0.9911,11.4,good
1.95,0.989,12.9,good
5.85,0.992,12,good
5.3,0.9918,11.8,good
5.2,0.9914,12.3,good
8.4,0.9934,11.7,good
7.4,0.9946,10.2,good
11.1,0.9984,9.4,good
4.1,0.9912,12.8,good
2.2,0.9914,11.1,good
5.2,0.9948,10.7,good
14.75,0.9998,9.1,good
5.2,0.9948,10.7,good
14.75,0.9998,9.1,good
6.9,0.9939,10.7,good
1.5,0.9922,10.8,good
1,0.9906,11.7,good
7.1,0.993,11.1,good
1,0.9906,11.7,good
6,0.992,12.5,good
2.3,0.9908,12.3,good
2.3,0.9908,12.3,good
4.5,0.992,12.4,good
5.85,0.992,12.6,good
2.7,0.9896,13.5,good
2.1,0.9938,10.6,good
6.6,0.9918,13.3,good
2.7,0.9896,13.5,good
5.2,0.9953,10.6,good
1.1,0.9925,10.8,good
5.15,0.9952,10.5,good
1.8,0.9911,12.2,good
7.4,0.9963,11.1,good
4.2,0.991,12.3,good
14.6,1.0003,8.6,good
14.6,1.0003,8.6,good
14.6,1.0003,8.6,good
1.8,0.9911,12.1,good
8.8,0.9927,12.7,good
1.8,0.9911,12.1,good
1.8,0.9912,11.4,good
1.6,0.9907,12.9,good
1.4,0.9902,12.8,good
6.8,0.9925,12.6,good
1.8,0.9948,10.7,good
1.8,0.99,12.8,good
2.3,0.9911,12.8,good
17,1.0004,9.3,good
1.8,0.991,12.6,good
7,0.9941,11.2,good
1.9,0.9908,12.2,good
1.1,0.991,12.7,good
6.2,0.9928,12.2,good
6.3,0.9936,11.9,good
7,0.9941,11.2,good
3.9,0.9917,12.8,good
3.9,0.9906,12.7,good
2.4,0.9911,12,good
1.4,0.9922,10.8,good
5.7,0.9948,10.6,good
1.4,0.9906,11.3,good
1.2,0.9927,10.1,good
9.2,0.9944,12,good
2.7,0.9902,12.4,good
1.7,0.9911,11.2,good
1.6,0.9918,11.1,good
8.5,0.9932,12,good
5.7,0.992,12.3,good
4.5,0.9907,13.7,good
1.2,0.9918,11.3,good
4.5,0.9907,13.7,good
1.6,0.9898,12.3,good
1.2,0.9918,11.3,good
13.1,0.9986,8.9,good
13.1,0.9986,8.9,good
13.1,0.9986,8.9,good
5.4,0.994,11.1,good
2.2,0.9937,10.9,good
6.8,0.9944,10.5,good
13.1,0.9986,8.9,good
4.1,0.9925,12.3,good
1.6,0.9916,10.8,good
1.1,0.9923,10.4,good
2.9,0.9902,12.1,good
1.1,0.9923,10.4,good
14,0.9958,11.8,good
9.1,0.9926,12.7,good
3,0.9903,12.3,good
14,0.9958,11.8,good
9,0.9936,12.3,good
8.65,0.9931,12.4,good
9.6,0.9938,12.3,good
1.2,0.99,12.1,good
9.3,0.994,11,good
4.6,0.9909,12.6,good
12.8,0.9942,12.2,good
1.5,0.9945,9.8,good
9.4,0.9939,11,good
9.3,0.994,11,good
8.1,0.9943,11.2,good
7.7,0.9941,11.1,good
1.8,0.9912,12.6,good
7.6,0.9962,11,good
8.2,0.9965,11.2,good
1.3,0.9932,10.7,good
1.5,0.99,12.2,good
7.4,0.9934,11.9,good
1.9,0.98815,13.5,good
2.2,0.9903,12.9,good
4.9,0.9935,9.5,good
11.8,0.9968,10,good
3.2,0.9919,11.3,good
1.5,0.9928,10.6,good
6,0.9928,11.3,good
3.2,0.9919,11.3,good
1,0.993,10.5,good
6.5,0.9926,12.2,good
6.7,0.9938,11,good
15.55,0.9998,9.1,good
12.3,0.9971,10.2,good
15.55,0.9998,9.1,good
9.4,0.9962,10.5,good
1.2,0.99,12.1,good
3.95,0.9912,12.8,good
1.4,0.9914,10.8,good
1,0.9911,11.5,good
1.2,0.9922,10.5,good
6.5,0.9936,11.4,good
6.5,0.9936,11.4,good
14.4,0.9986,9,good
14.4,0.9986,9,good
17.85,1,9.1,good
14.4,0.9986,9,good
17.85,1,9.1,good
14.4,0.9986,9,good
1.6,0.9912,11.5,good
2.6,0.9941,10.8,good
2.7,0.995,10.9,good
1.6,0.9912,11.5,good
2.5,0.9921,11.4,good
1.4,0.9934,10.2,good
1.5,0.9916,11,good
4.5,0.9918,12.2,good
1.8,0.9922,11,good
1.8,0.9922,11,good
6.8,0.9932,11.6,good
2.6,0.9913,11.8,good
2.1,0.9909,12.1,good
1.6,0.991,12.1,good
9.05,0.9936,11.3,good
4.1,0.9911,12.8,good
13.9,0.9953,12,good
4.1,0.9911,12.8,good
11.2,0.9948,11.3,good
11.2,0.9948,11.3,good
15.1,0.9953,12,good
11.2,0.9948,11.3,good
15.1,0.9953,12,good
2.2,0.992,11,good
2.2,0.992,11,good
1.6,0.9925,11,good
1.6,0.9934,10.4,good
6.4,0.9944,10.5,good
2.3,0.9924,11.5,good
7.3,0.9932,11.8,good
8.5,0.9952,10.1,good
1.9,0.99,12.6,good
2.7,0.9916,12,good
5.7,0.9914,12.5,good
5.7,0.9914,12.5,good
11.1,0.9976,10.2,good
4.6,0.9938,11.1,good
1.4,0.9939,10.2,good
8.2,0.9925,13,good
9.2,0.997,9.5,good
3.2,0.9927,11.7,good
3.2,0.9927,11.7,good
14.2,0.999,8.9,good
14.2,0.999,8.9,good
14.2,0.999,8.9,good
14.2,0.999,8.9,good
14.2,0.999,8.9,good
3.3,0.9912,12.3,good
14.2,0.999,8.9,good
7.7,0.9935,12.2,good
4.7,0.991,12.5,good
2.1,0.9922,11.6,good
