residual sugar,alcohol,density,quality
3.5,11.5,0.98994,bad
1.9,14,0.98746,good
3.8,12.5,0.99028,good
3.8,12.5,0.99028,good
2.4,12.8,0.98867,good
4.8,11.2,0.99174,good
4.8,11.2,0.99174,good
6.2,13.6,0.99021,bad
1.3,9.2,0.99304,bad
3.8,12.5,0.99028,good
1.5,11.1,0.99154,bad
4.8,11.2,0.99174,good
1.9,14,0.98746,good
6.2,13.6,0.99021,bad
7.9,9.4,0.9956,bad
1.6,14.2,0.98779,good
1.4,13.2,0.98836,bad
2.6,11.2,0.99138,bad
14.8,10.2,0.99751,bad
2.4,12.8,0.98867,good
0.9,10.1,0.99249,bad
0.9,10.1,0.99249,bad
1.2,10.3,0.99239,bad
9.9,9.9,0.99512,bad
3.9,11.5,0.99098,bad
15.6,9,0.99872,bad
15.6,9,0.99872,bad
1.5,12.1,0.98894,bad
1.6,13.3,0.988245,bad
7.8,11.5,0.99326,good
5.6,11,0.99328,bad
1.3,10.7,0.99222,bad
16.7,9.4,0.99898,bad
7.95,10.3,0.99486,bad
6.7,9.3,0.99528,bad
1.1,12,0.99062,bad
6.3,11,0.99282,bad
8.9,9.3,0.996,bad
1,10.1,0.99138,bad
1.5,11.1,0.99166,bad
6.6,9.9,0.99408,bad
6.2,11,0.99281,bad
6.3,11,0.99282,bad
2.1,12.5,0.98964,bad
2.2,12.7,0.98952,good
5.4,9.3,0.99469,bad
8.9,9.3,0.996,bad
1,10.1,0.99138,bad
17.9,8.8,0.9991,bad
2.6,11.2,0.99047,bad
1.3,10.8,0.99178,good
17.9,8.8,0.9991,bad
2.6,11.2,0.99047,bad
2.3,10.3,0.99207,bad
4.3,12,0.99152,bad
7.1,9.5,0.99438,bad
7.1,9.5,0.99438,bad
11.9,9.8,0.99622,bad
11.7,9,0.99773,bad
5.8,13,0.99088,good
3.8,11.8,0.99108,good
12.4,8.8,0.99803,bad
6.5,11.2,0.99304,bad
7.1,9.5,0.99438,bad
7.6,9.4,0.99548,bad
7.9,9.5,0.99551,bad
2.8,10.4,0.99152,bad
10.6,9.8,0.99572,good
2.8,10.4,0.99152,bad
1.5,10.3,0.99244,bad
7.6,9.4,0.99548,bad
7.9,9.5,0.99551,bad
1.7,11.9,0.9903,good
7.6,12.8,0.99162,good
7.5,13,0.99116,bad
1.7,10.4,0.9922,good
1.7,10.4,0.99223,bad
12.1,10.7,0.99481,bad
4.5,10.7,0.9928,good
1.7,11.9,0.9903,good
8,10.4,0.99429,bad
7.6,12.8,0.99162,good
8.6,9.9,0.99454,bad
8.6,9.9,0.99454,bad
14.6,9.4,0.99863,bad
1.6,11.4,0.991,bad
8.6,9.9,0.99454,bad
14.6,9.4,0.99863,bad
1.1,9.2,0.99317,bad
3.7,10.5,0.99173,good
8.9,11,0.99455,good
8.9,11,0.99455,good
4.7,12.1,0.99186,bad
8.9,11,0.99455,good
3.1,12.8,0.98944,good
5.8,10.5,0.9942,bad
5.8,10.5,0.9942,bad
5.8,10.5,0.9942,bad
1,9.5,0.99238,bad
15.8,9.2,0.99782,bad
1.5,11.1,0.99111,bad
5.2,12.3,0.99067,good
1.5,11.1,0.99111,bad
2.5,12.6,0.98878,bad
1,9.5,0.99238,bad
15.8,9.2,0.99782,bad
5.9,10.8,0.9938,bad
3.1,11.3,0.99143,bad
3.1,12.8,0.98944,good
5.8,10.5,0.9942,bad
11.5,9.8,0.99588,bad
18,8.5,1.00038,bad
4.8,9.3,0.99424,bad
8.5,9.2,0.99626,bad
1.6,11.4,0.99076,bad
18,8.5,1.00038,bad
4.8,9.3,0.99424,bad
5.9,8.4,0.99536,bad
1.1,9.2,0.99318,bad
8.5,9.2,0.99626,bad
13.1,10.4,0.99726,bad
4.1,11.6,0.99126,bad
2.9,12.4,0.98998,bad
13.1,10.4,0.99726,bad
1.1,9.3,0.99304,bad
1.5,12.2,0.9892,bad
7.75,11,0.99296,bad
1.15,11.4,0.99047,bad
1,9.5,0.9924,bad
17.8,9.2,0.9989,bad
5.7,11.1,0.99338,bad
17.8,9.2,0.9989,bad
7.4,11,0.99404,bad
1.4,9.9,0.99287,bad
1.4,9.9,0.99286,bad
1,9.5,0.9924,bad
4.4,12.4,0.99058,bad
1.6,9.4,0.9934,bad
7.9,9.3,0.99545,bad
15.5,8.7,0.9984,good
15.5,8.7,0.9984,good
15.5,8.7,0.9984,good
15.5,8.7,0.9984,good
17.55,9,0.99971,good
13.5,10.7,0.99546,bad
13.5,10.7,0.99546,bad
1.3,11.3,0.99058,bad
15.5,8.7,0.9984,good
11.6,11.7,0.99314,bad
7.9,9.3,0.99545,bad
15.5,8.7,0.9984,good
17.55,9,0.99971,good
11.6,11.7,0.99314,bad
13.15,10.7,0.99565,bad
1.9,11.4,0.99056,bad
13.5,10.7,0.99546,bad
1.3,11.3,0.99058,bad
6.1,10,0.99362,bad
6.1,10,0.99362,bad
1.9,11.2,0.99196,bad
1.9,9.7,0.99255,bad
1.6,12.5,0.99027,bad
11.3,12.9,0.99302,good
8.4,11.8,0.99257,bad
8.3,10.6,0.99506,bad
8.4,11.8,0.99257,bad
12.2,10.7,0.9952,bad
8,9.9,0.99498,bad
1.3,12,0.9903,bad
12.7,10.4,0.99706,good
1.3,8.5,0.99398,bad
10.5,9.9,0.99588,bad
12.5,9.4,0.99691,bad
9.6,10.4,0.99608,bad
1.5,11,0.99142,bad
1.5,11,0.99138,bad
7.8,10.4,0.99432,bad
10.8,9.8,0.99592,bad
12.5,9.4,0.99691,bad
8.6,10.6,0.99432,bad
1.2,10.1,0.99266,bad
14.5,11.5,0.99456,good
3.7,11.4,0.9915,bad
1.1,9.2,0.99322,bad
1.1,9.7,0.9927,bad
3.8,11.3,0.99173,bad
4.6,9.6,0.99412,bad
10.2,8.9,0.99666,bad
7.9,10,0.99425,bad
2.4,9.2,0.99314,bad
10.7,9,0.99672,bad
4.9,12.8,0.99024,good
10.7,9,0.99672,bad
1.1,9.5,0.99366,bad
7.9,10,0.99425,bad
5.6,11,0.99299,bad
2.4,9.2,0.99314,bad
14.2,10.6,0.99528,bad
9.5,10,0.99568,bad
9.5,10,0.99568,bad
4.1,11.7,0.99062,good
4.7,12.5,0.99058,good
1.4,11.1,0.99059,good
0.9,9.7,0.99119,bad
20.3,12.3,0.99727,bad
3.5,12.2,0.99021,bad
2.7,11.3,0.99238,bad
1.2,11.6,0.99164,bad
1.2,11.3,0.99006,bad
2,11.1,0.99078,bad
1.1,11.2,0.99036,bad
1.5,11.3,0.99123,bad
1.2,12,0.98978,bad
18.1,8.8,0.99908,bad
18.1,8.8,0.99908,bad
3.6,12,0.99022,good
3.5,12,0.99024,good
12.1,9,0.9973,bad
17.45,9.3,0.99853,bad
12.1,8.7,0.99769,bad
3,12.8,0.98954,bad
1.6,11.5,0.98974,good
5.7,10,0.99382,bad
5.6,10,0.99383,bad
6.8,10.3,0.99538,bad
15.6,10.4,0.99734,bad
6,13.4,0.98981,good
1.8,11.2,0.99095,bad
8.6,9.1,0.9964,bad
8.6,9.1,0.9964,bad
11.5,10.8,0.99411,bad
7.8,12.5,0.9915,bad
2.4,11.3,0.99234,bad
5,12.8,0.99016,bad
8.6,9.1,0.9964,bad
1.5,12.7,0.98949,bad
5.4,11,0.99287,good
11.9,10.4,0.99544,bad
11.9,10.4,0.99544,bad
9,10.7,0.9941,bad
10,10.9,0.994,bad
11.9,10.4,0.99544,bad
11.9,10.4,0.99546,bad
15.5,9.7,0.99737,good
5.4,11,0.99287,good
15,9.6,0.99767,bad
1.4,13.9,0.98711,good
9.4,9.4,0.99714,bad
3.7,12.5,0.99134,bad
15,9.6,0.99767,bad
1.4,9.5,0.9927,bad
6.5,9.6,0.9948,bad
1.4,9.5,0.9927,bad
6.3,9.6,0.99481,bad
13.7,8.7,0.99825,good
13.7,8.7,0.99825,good
13.7,8.7,0.99825,good
13.7,8.7,0.99825,good
13.7,8.7,0.99825,good
13.7,8.7,0.99825,good
1.5,10.4,0.99192,bad
1.6,10.7,0.99184,bad
1.4,12,0.99019,good
3.5,12.1,0.98998,good
1,13.1,0.98886,good
1.4,12.4,0.98998,bad
1.5,12.6,0.98949,good
13.7,8.7,0.99825,good
1.6,12,0.99009,bad
5.2,11.6,0.99252,bad
1.4,9.3,0.99288,bad
11.9,9.3,0.99659,bad
2.4,11.1,0.99133,good
3.2,10.2,0.99324,bad
1.7,10.6,0.99164,bad
4.2,11.3,0.99107,good
15.4,9.4,0.9986,bad
13,9.3,0.99708,bad
5.6,11.1,0.99163,bad
9.7,9.9,0.99605,bad
2.5,11.8,0.99065,good
4,12.6,0.9903,good
15.4,9.4,0.9986,bad
1.2,10.5,0.99236,bad
2,12.3,0.98948,bad
1.2,11.3,0.99045,bad
5.1,9.6,0.9939,bad
1.4,12,0.98985,bad
1.2,11.2,0.99138,bad
6.5,10.2,0.99348,bad
1.3,12.4,0.99066,bad
6.5,10.2,0.99348,bad
2.7,13.4,0.98862,good
1.3,12.6,0.98865,bad
7.4,9.8,0.99472,bad
12.9,9.1,0.99792,bad
1.3,12.4,0.99066,bad
1.2,12.5,0.99035,bad
2.6,11.7,0.99086,bad
2.3,12.9,0.99013,bad
1.3,10.1,0.99266,bad
10.5,10.3,0.99517,bad
2.6,11.7,0.99086,bad
14.4,10.3,0.99666,bad
1.2,10.8,0.991,good
3.1,11.2,0.99068,bad
1.7,11.8,0.99084,bad
6,9.8,0.9939,bad
11.8,10,0.99624,bad
6.2,8.8,0.99602,bad
1.4,10.1,0.9926,bad
12.1,9.5,0.99718,bad
12.1,9.5,0.99718,bad
12.1,9.5,0.99718,bad
3.9,9.2,0.99344,bad
4.6,12.2,0.99184,bad
12.1,9.5,0.99718,bad
1.2,11.3,0.99033,bad
8.1,12.1,0.99248,bad
3.9,9.2,0.99344,bad
1.1,11.2,0.99076,bad
6.5,12.5,0.99092,good
10.1,10.6,0.99486,bad
10.7,10.4,0.99464,good
3.2,10.1,0.99235,good
12.4,9.9,0.99612,bad
5.2,11,0.99202,bad
5,10,0.99261,bad
2.5,12.7,0.98964,bad
9.2,12.1,0.99206,bad
6.9,10.4,0.9938,bad
2,10.4,0.99204,bad
15,9.2,0.99736,bad
15,9.2,0.99736,bad
1.2,10.5,0.99192,bad
15,9.2,0.99736,bad
1.8,11.9,0.99002,good
10.8,10.1,0.996,bad
3.9,11.1,0.99237,bad
4.2,10.8,0.99214,good
2,11.8,0.99041,bad
13.5,9.2,0.9982,bad
13.3,9.2,0.99822,bad
2.2,12.3,0.9893,bad
1.4,10.1,0.99274,bad
1.6,11.4,0.99105,bad
2.2,10.4,0.99209,bad
14.8,9.8,0.99676,bad
1.8,9.9,0.99251,bad
14.8,9.8,0.99676,bad
1.3,11.2,0.99082,bad
9.9,10.9,0.99567,bad
5.1,9.2,0.99416,bad
5.1,9.2,0.99416,bad
1.5,12,0.9887,bad
1.5,12.1,0.98871,bad
11.1,12.4,0.99248,bad
5.25,11.2,0.99184,bad
2.3,12.7,0.98952,good
7.9,12.2,0.99267,bad
8,12.2,0.99269,bad
1.4,12.2,0.98912,bad
5.25,11.2,0.99184,bad
2.3,12.7,0.98952,good
2.3,12.7,0.9895,good
3.5,12.1,0.98999,bad
13.7,9.4,0.9981,bad
9.9,10.1,0.995,bad
15.4,9.4,0.99848,bad
16,8.9,0.99862,bad
16,8.9,0.99862,bad
16,8.9,0.99862,bad
16,8.9,0.99862,bad
2.4,13,0.98886,good
5.5,10.3,0.99474,bad
2.3,10.1,0.99126,bad
16.8,10.5,0.99691,bad
16,8.9,0.99862,bad
17.8,10.1,0.99773,bad
17.8,10.1,0.99773,bad
6.8,11,0.9928,bad
6.8,11,0.9928,bad
6.8,11,0.9928,bad
6.8,11,0.9928,bad
1.6,10,0.99288,bad
4.7,10.5,0.99202,bad
11.8,9.7,0.99606,bad
17.8,10.1,0.99773,bad
15.7,9.4,0.99922,bad
5.8,11.2,0.99296,bad
15.7,9.4,0.99922,bad
9,10.8,0.99468,bad
15.7,9.4,0.99922,bad
5.8,11.2,0.99296,bad
8.8,11,0.99388,bad
10.2,12.4,0.99315,bad
6.6,9.4,0.99478,bad
6.5,9.4,0.99478,bad
8.9,9.5,0.99692,bad
11.1,10,0.99616,bad
4.2,12.5,0.9902,bad
1.6,10.9,0.9921,bad
7.4,10.5,0.99462,bad
11.5,10.8,0.99476,bad
1.6,11,0.99178,good
2,11.8,0.99081,bad
4.8,12.6,0.99198,bad
9.8,10.2,0.99545,bad
1.9,12,0.98997,bad
4.2,12.5,0.9902,bad
1.6,11.5,0.99089,bad
7.3,11.94,0.99172,good
5.4,12.8933333333333,0.9901,good
10.4,9.4,0.99681,bad
1.9,12.2,0.9893,good
7.3,11.94,0.99172,good
5.4,12.8933333333333,0.9901,good
7.7,9.5,0.99527,bad
11.5,10.6,0.99445,bad
1.2,10.5,0.99198,good
2.2,11.4666666666667,0.99085,bad
1,11.4,0.99033,bad
8.2,9.5,0.99538,bad
8.3,9.2,0.99627,bad
8.2,9.5,0.99538,bad
9.3,10.98,0.99433,bad
8.1,9.4,0.9954,bad
8.2,9.5,0.99538,bad
8.3,9.2,0.99627,bad
13.9,8.8,0.99807,good
13.9,8.8,0.99807,good
13.9,8.8,0.99807,good
13.9,8.8,0.99807,good
13.9,8.8,0.99807,good
13.9,8.8,0.99807,good
13.9,8.8,0.99807,good
2,10.4,0.99232,good
13.9,8.8,0.99807,good
15.7,10.0333333333333,0.99788,bad
1.2,11.3,0.99108,bad
1.5,10.4,0.99234,bad
1.2,9.2,0.99288,bad
3.2,11.1,0.99195,bad
1.2,9.2,0.99288,bad
2.6,11.3,0.99121,good
13.2,9.1,0.99839,bad
10.4,9.4,0.99738,bad
5.7,13.2,0.98963,bad
2.5,12.7,0.98946,bad
1.6,10.7,0.99178,bad
1.4,11.4333333333333,0.99136,bad
7.4,11.1,0.99323,bad
2.5,12.7,0.98946,bad
5.6,10.5333333333333,0.99313,bad
3.6,11.6,0.9912,bad
7.5,9.53333333333333,0.99504,bad
5.8,9.8,0.99461,bad
1.6,10.7,0.99178,bad
1.5,12,0.99008,bad
2.9,12.8,0.98959,bad
11.2,9.5,0.99663,bad
9.65,10.9333333333333,0.99334,bad
10.1,9.1,0.99561,bad
3.2,12.6,0.98959,bad
11.2,9.5,0.99663,bad
11.45,10.9,0.99418,bad
9.65,10.9333333333333,0.99334,bad
4.5,9.6,0.9937,bad
2.7,9.3,0.99372,bad
3.5,11.3666666666667,0.99157,bad
1.7,12.5,0.98918,bad
2.1,9.5,0.9932,bad
4.8,11,0.99235,bad
5,9.4,0.99373,bad
2.6,11.3333333333333,0.9914,bad
6.6,8.8,0.99494,bad
5,9.4,0.99373,bad
7.3,11.0666666666667,0.99332,bad
5,12.2,0.99198,bad
1.7,11,0.99142,bad
2.6,11.3333333333333,0.9914,bad
8.2,9.5,0.99542,bad
8.2,9.5,0.99542,bad
5,11,0.9924,bad
1.2,11.2,0.99112,bad
7.1,9.3,0.99534,bad
9.5,10.8,0.99338,bad
15.8,9.2,0.99804,bad
15.5,9.4,0.99899,bad
15.8,9.2,0.99804,bad
17.05,10.5,0.99724,bad
12.7,10.8,0.99526,bad
12.3,9.4,0.99676,bad
11.8,9.8,0.99699,bad
11.8,9.8,0.99699,bad
11.8,9.8,0.99699,bad
12.3,9.4,0.99676,bad
11.8,9.8,0.99699,bad
13.6,12.1,0.99461,bad
5.2,12.3,0.99116,bad
6.2,9.73333333333333,0.99362,bad
7.9,9.4,0.99512,bad
7.9,9.4,0.99512,bad
3.3,12.8,0.9895,good
2.8,11.05,0.99043,bad
7.9,9.4,0.99512,bad
3.3,12.8,0.9895,good
6.3,9.73333333333333,0.99391,bad
4.9,13.1,0.98963,good
10.4,11.5,0.99335,good
4.9,13.1,0.98963,good
10.4,11.5,0.99335,good
16,9.1,0.99824,bad
6.3,9.75,0.99391,bad
2.2,10.5,0.9917,bad
17.3,8.8,0.99906,bad
17.3,8.8,0.99906,bad
17.3,8.8,0.99906,bad
17.3,8.8,0.99906,bad
2.2,10.5,0.9917,bad
2.2,10.5,0.9917,bad
17.3,8.8,0.99906,bad
6.6,9.9,0.99415,bad
6.5,9.9,0.99418,bad
12.3,9.9,0.99611,bad
5,12.2,0.99124,bad
2.8,10.8,0.99179,bad
13.6,8.7,0.99886,bad
2.8,13.2,0.98924,bad
5.4,12.7,0.99045,bad
10.9,9.4,0.9969,bad
1.7,11.2,0.99196,bad
9.15,11.3333333333333,0.99339,bad
4.5,11.9,0.99224,bad
9.15,11.35,0.99339,bad
1.4,10.5,0.99184,bad
5.9,9.8,0.99428,bad
16.4,9.1,0.99834,bad
1.2,12.4,0.98918,bad
16.4,9.1,0.99834,bad
5.9,9.8,0.99428,bad
7.8,11.3,0.99241,bad
7.8,11.3,0.99241,bad
2.8,13.1,0.98816,bad
2.9,12.5,0.98916,bad
2.5,10.3,0.99329,bad
12.8,10.7,0.99535,bad
12.2,10.4,0.99552,bad
7.7,9.5,0.99514,bad
2.8,9.8,0.99304,bad
2.9,12.5,0.98916,bad
17.3,9.4,0.9984,bad
19.3,9,0.99911,bad
19.3,9,0.99911,bad
19.3,9,0.99911,bad
2.7,13,0.98952,good
6.4,9.9,0.99403,bad
17.3,9.4,0.9984,bad
2.4,10.6,0.99312,bad
2.8,13.4,0.98968,bad
1.7,12.5,0.98946,bad
15.4,9.3,0.9981,bad
15.4,9.3,0.9981,bad
4.1,11,0.99306,bad
6.6,10.3,0.99378,bad
1.2,11.3,0.99036,bad
2.1,10.9,0.99094,bad
1,11.3,0.9908,bad
1.1,12.1,0.9899,bad
1.4,11.1,0.99173,bad
1.6,9.8,0.99356,bad
9.8,10.1,0.99571,bad
1.9,12.4,0.98945,bad
1.3,12.7,0.98865,bad
7.9,9.6,0.99514,bad
7.9,9.6,0.99514,bad
4.5,9.1,0.9943,bad
22.6,12.8,0.99636,bad
7.9,9.6,0.99514,bad
3.5,12.4,0.98987,bad
1.2,9.55,0.99288,bad
4.5,9.1,0.9943,bad
2,12.5,0.99064,bad
7.8,9.9,0.99394,bad
0.9,11.2,0.99175,bad
2.9,13,0.98926,bad
2.9,13,0.98926,bad
3.5,11.7,0.99057,bad
4.2,13.1,0.98898,bad
9.7,12,0.9932,bad
10.5,10.55,0.9972,bad
1.1,11.45,0.9902,bad
16.1,10.2,0.9988,bad
1.1,11.45,0.9902,bad
8.1,9.3,0.9958,bad
6.2,10.8,0.9935,bad
7.7,12.2,0.9925,bad
2.4,11,0.992,bad
16.3,10.4,0.9986,bad
2.3,11.4,0.9914,bad
8.4,14.05,0.9909,good
8.5,10.7,0.9943,bad
6,10.2,0.994,bad
1.1,11.2,0.9904,bad
1.75,12.3333333333333,0.99,bad
2.6,11.5,0.9902,bad
1.3,9.5,0.9925,bad
2.1,13.4,0.9886,bad
1.1,12.5,0.9898,bad
1.1,12.5,0.9898,bad
2.8,11.2,0.9904,bad
9,8.8,0.9964,bad
2.8,11.2,0.9908,bad
2.2,12.7,0.9899,bad
5.1,9.8,0.993,bad
3.5,9.8,0.9944,bad
12.7,11.7,0.9956,bad
7.5,9.8,0.9949,bad
2,9.6,0.9929,bad
3.5,9.8,0.9944,bad
14.3,9.7,0.9975,bad
9.8,10,0.995,bad
12.7,11.7,0.9956,bad
12.7,12.3,0.9946,bad
5.1,9.8,0.993,bad
3.5,9,0.9934,bad
12.7,9.1,0.9984,bad
12.9,9.1,0.9984,bad
12.9,9.1,0.9984,bad
1.3,11.4,0.9908,bad
10.5,10.5,0.9963,bad
1.5,12.4,0.98914,bad
12.7,9.1,0.9984,bad
12.9,9.1,0.9984,bad
1.2,10.1,0.9937,bad
6.2,10.9,0.993,bad
8.8,11.05,0.9956,bad
3.9,12.75,0.98963,bad
1.3,12.7,0.98961,bad
9.1,11.1,0.9948,bad
9.1,11.1,0.9948,bad
3.9,12.75,0.98963,bad
1.8,13,0.989315,bad
2.1,12,0.989435,bad
1.4,11.5,0.9899,bad
14.7,10.5,0.998275,bad
9.1,11.1,0.9948,bad
1.9,11.1,0.9914,bad
1.8,11.1,0.9915,bad
9.6,13.1,0.9924,bad
3.9,12.75,0.98963,bad
1.3,12.7,0.98961,bad
11.8,9.6,0.997,bad
1.9,11.7,0.9914,bad
12,9.7,0.997,bad
7.9,10.9,0.9944,bad
9.3,10.7,0.9958,good
4.6,13.8,0.98889,bad
2.2,12.15,0.989465,bad
10.2,10.8,0.9954,good
10.6,10.7,0.9947,good
1.4,10.8,0.9912,good
9.1,10.8,0.9965,bad
11.1,12,0.9948,bad
9.1,10.8,0.9965,bad
4.4,12.2,0.9925,bad
2.8,9.4,0.9936,bad
1.1,11.4,0.9898,bad
1.3,12.5,0.98948,good
1.2,13.05,0.98823,good
3.3,12.4,0.9896,bad
9.7,12.9,0.9908,good
2.3,12,0.9906,good
1.1,11.3,0.9904,bad
11.4,10,0.99754,bad
1.2,11.8,0.9898,good
14.7,9.4,0.998365,bad
13.8,8.8,0.99837,bad
1.3,11.1,0.99125,bad
6.3,10.5,0.9943,bad
7.9,9.3,0.99488,bad
2,11.4,0.99034,bad
11.8,11.8,0.99322,bad
1.2,12.4,0.98895,bad
10,11.6,0.99457,bad
5.2,11.1,0.99304,bad
1.2,12.4,0.98895,bad
7.2,11.1,0.99331,bad
9.9,11,0.99435,bad
5.3,12.2,0.99122,bad
13.55,11,0.99544,bad
2.2,12.9,0.989,bad
9.9,10.9,0.99414,bad
4.3,13.4,0.99014,bad
13,10.7,0.99551,bad
13.55,11,0.99544,bad
1,11.4,0.9908,good
1.1,10.2,0.9927,bad
6.9,11,0.99244,bad
13.4,9.1,0.99752,bad
4.6,11,0.99114,bad
9.9,11.5,0.99326,bad
3,12,0.9906,bad
5.8,11.2,0.993,bad
12.9,11.2,0.99479,bad
3.2,12.6,0.98942,good
0.8,11,0.99036,bad
2.5,10.8,0.99201,bad
2.4,10.9,0.99184,bad
7.2,9.8,0.99441,bad
7.3,9.8,0.99442,bad
6.3,9.5,0.99474,bad
4.25,11.2666666666667,0.9916,good
1.2,10.8,0.99198,bad
2,13.4,0.98949,good
4.25,11.3,0.9916,good
4.7,8.9,0.99556,bad
4.5,11.2,0.99151,bad
1.4,11.5,0.99158,good
4.1,13,0.9902,good
5.3,12.6,0.99204,bad
4.2,13.1,0.98988,bad
6.65,11.2,0.99344,bad
8.2,11.7,0.99394,bad
2.6,10.9,0.99153,bad
2.6,10.9,0.99153,bad
2,11.6,0.98981,good
12.2,10.4,0.99524,good
2.3,10.9,0.99221,good
8.2,11.7,0.99394,bad
5,10.8,0.99318,bad
10.7,11.2,0.99366,bad
10.8,10,0.99494,bad
1.7,10.5666666666667,0.99212,bad
1.3,11.7333333333333,0.99018,bad
1.7,10.6,0.99212,bad
12.7,10.5,0.99596,bad
1.3,11.75,0.99018,bad
1.2,11.4,0.99094,bad
1.3,12.4,0.98968,good
5.7,10.1,0.99392,bad
3.4,12.3,0.99024,bad
1.1,13.1,0.98774,good
1,10.65,0.99094,good
1,11.4,0.99044,good
1.65,9.3,0.9938,bad
6.8,10.2,0.99432,bad
6.8,10.2,0.99432,bad
4.9,13.1,0.98966,good
1.4,9.6,0.99309,bad
2.5,12.8,0.98868,good
10.8,10.9666666666667,0.9937,good
10.8,10.9666666666667,0.9937,good
10.8,10.9666666666667,0.9937,good
10.8,11,0.9937,good
2.8,13.4,0.98975,bad
1.3,11.2,0.98984,bad
2,12.4,0.99063,bad
1.1,11.2,0.99168,bad
8.2,12.4,0.99272,bad
6,10.1333333333333,0.99362,good
6.1,10.1333333333333,0.99365,good
8.2,12.4,0.99272,bad
8.8,9.1,0.99642,bad
6.1,10.15,0.99365,good
6,10.15,0.99362,good
1.2,11.5,0.99134,bad
11.4,8.9,0.99732,bad
1.3,10.4666666666667,0.99212,bad
1.3,10.4666666666667,0.99212,bad
6.2,11.8,0.99161,good
3.2,11.6333333333333,0.9912,good
4.5,10.6,0.99332,bad
9.9,9.6,0.99636,bad
6.2,11.8,0.99161,good
11.4,8.9,0.99732,bad
1.3,10.5,0.99212,bad
1.3,10.2,0.99271,bad
0.9,13.1,0.98845,bad
0.7,11.8,0.9899,bad
1,12.2,0.99004,bad
1,11.45,0.99097,bad
10.4,10.5,0.9966,bad
1.3,10.2,0.99271,bad
12.5,9,0.99666,bad
12.5,9,0.99666,bad
12.5,9,0.99666,bad
12.5,9,0.99666,bad
19.25,9.1,0.99954,good
1.1,8.8,0.99414,bad
12.5,9,0.99666,bad
19.25,9.1,0.99954,good
9,12.9,0.99188,good
1.2,13,0.98926,bad
9,12.9,0.99188,good
1.3,9.2,0.99334,bad
12.8,9.8,0.99659,bad
12.8,9.8,0.99659,bad
7.6,10.1,0.9948,bad
7.6,10.1,0.9948,bad
1.4,10.9,0.99074,good
8.3,9.6,0.9955,bad
9,10.4,0.99474,bad
1.85,11.8,0.98966,good
12.55,10.8,0.99564,bad
1.4,10.6,0.99246,bad
1.8,12.7,0.98984,bad
4,12.2,0.99031,good
12.55,10.8,0.99564,bad
9,10.4,0.99474,bad
3,11.1,0.99216,bad
1.85,11.8,0.98966,good
7.9,10,0.99512,bad
2.6,10.8,0.9909,bad
1.2,10.3,0.99132,bad
7.1,9.9,0.99378,bad
7.9,10,0.99512,bad
1.3,12.25,0.99044,bad
10.7,10.2,0.99521,bad
7.7,9.4,0.99489,bad
8.4,9.7,0.99495,bad
10.7,10.2,0.99521,bad
12.7,10.4,0.9954,bad
1.8,12.2,0.99121,bad
7.7,9.4,0.99489,bad
10.5,10.6,0.99478,bad
1.6,10.7,0.99346,bad
1.85,11.85,0.99331,bad
10.5,11.7,0.99321,bad
10.5,11.7,0.99321,bad
1,10.15,0.99218,bad
1.2,11.6333333333333,0.9898,bad
1.7,10.8,0.99144,bad
1.6,10.8,0.99143,bad
9,12.3,0.99234,good
1.9,12.5,0.98972,bad
1.2,11.65,0.9898,bad
1.5,9.6,0.99308,bad
3.9,10.9,0.99218,bad
3.6,10.8,0.99215,bad
1.2,11.2,0.99185,bad
5,10,0.99438,bad
2.9,10.5,0.99314,bad
10.4,9.1,0.99542,bad
11.4,10.5,0.99428,bad
18.35,9.3,0.99943,bad
18.4,9.3,0.99946,bad
1.2,11.2,0.99185,bad
7.1,10.6,0.99472,bad
1.3,12.1,0.9891,good
1.5,12,0.99076,bad
10.2,9.7,0.99632,bad
2.2,12.4,0.99,bad
3.5,13.6,0.98872,good
3.5,13.6,0.98872,good
3.9,11.8,0.99102,bad
7.4,10,0.99388,bad
7.4,10,0.99388,bad
11,9.1,0.99602,bad
1.5,11.9,0.99057,good
3.9,11.75,0.99072,good
5.4,11.4,0.99224,bad
1.5,13,0.98942,good
5,12.4,0.99171,good
1.2,9.4,0.99352,good
13,9.6,0.99705,bad
13,9.6,0.99705,bad
13,9.6,0.99705,bad
13,9.6,0.99705,bad
8.6,9.1,0.99654,bad
1.7,12,0.98953,good
1.2,11.2,0.99132,bad
1.2,10.1,0.99204,bad
1.2,10.3,0.99185,bad
2,12.3,0.98952,bad
19.4,10.55,0.99704,bad
0.8,10.9,0.99032,bad
6.3,9.7,0.99382,bad
6.4,9.8,0.99382,bad
12.1,8.9,0.9974,bad
12.1,8.9,0.9974,bad
12.9,10.2,0.99546,bad
2.4,11.7,0.99088,good
4.3,12.8,0.98904,good
4.2,12.8,0.989,good
12.9,10.2,0.99546,bad
1.7,13.55,0.98758,bad
2.2,11.6,0.9901,bad
12.1,8.9,0.9974,bad
3.4,13.8,0.98981,bad
7.4,9.4,0.9952,bad
7.3,9.4,0.99519,bad
1.1,10.7,0.99142,good
1.1,10.7,0.99142,good
1.4,12.3,0.9897,bad
14.5,10.3,0.99684,bad
8,10.4,0.99445,bad
1.1,11.6,0.99051,good
1.1,10.7,0.99142,good
2.2,12.8,0.98986,good
5.8,11.9,0.99189,good
