show_id;type;title;director;cast;country;date_added;release_year;rating;duration;listed_in;description;IMDB_titleID;IMDB_rating;IMDB_rating_votes;IMDB_title_name
80067906;Movie;Katti Batti;Nikhil Advani;Imran Khan, Kangana Ranaut, Abhishek Saha, Mithila Palkar, Vivan Bhatena, Suhaas Ahuja, Nicole Faria, Adaar Malik;India;2018-11-01;2015;TV-14;132 min;Comedies, Dramas, International Movies;After falling in love during college, architect Maddy and free spirit Payal have five wonderful years together, until a mystery suddenly divides them.;/title/tt4467262/;4.9;2577; Katti Batti
70273401;Movie;Marc Maron: Thinky Pain;Lance Bangs;Marc Maron;United States;2018-11-01;2013;TV-MA;95 min;Stand-Up Comedy;Alternative comic Marc Maron is back on stage in New York to talk Chinese food, drug abuse, sex in hotel rooms and life with his girlfriend.;/title/tt3004634/;7.4;1496; Marc Maron: Thinky Pain
80097390;Movie;Morris from America;Chad Hartigan;Markees Christmas, Craig Robinson, Lina Keller, Carla Juri, Jakub Gierszal, Levin Henning, Eva Loebau;Germany, United States;2018-11-01;2016;R;91 min;Dramas, Independent Movies, International Movies;When his father moves from the U.S. to Heidelberg, Germany, an African American teenager struggles to find his place and pursue his hip-hop dreams.;/title/tt3652862/;6.2;4817; Morris from America
70106268;Movie;Mumbai Meri Jaan;Nishikant Kamat;Madhavan, Irrfan Khan, Soha Ali Khan, Paresh Rawal, Kay Kay Menon, Anand Goradia, Vijay Maurya, Vibhavari Deshpande, Santosh Juvekar, Kamlesh Sawant;India;2018-11-01;2008;TV-MA;135 min;Dramas, International Movies;A moving portrayal of the 2006 train bombings in Mumbai, this Indian drama follows the interconnected stories of several strangers.;/title/tt1266583/;7.7;5363; Mumbai Meri Jaan
80039594;Movie;Mundeyan Ton Bachke Rahin;Navinder Pal Singh;Roshan Prince, Jassi Gill, Simran Kaur Mundi, Bharti Singh, Anshu Sawhney, Hobby Dhaliwal, Sunita Dhir, Minto, Manoj Sabarwal, Sunny Gill;India;2018-11-01;2014;TV-14;139 min;Comedies, International Movies, Music & Musicals;When they both fall for the same girl, best pals and shameless womanizers Prince and Jassi go head-to-head to compete for her love.;/title/tt3449788/;6.0;40; Mundeyan Ton Bachke Rahin
70139076;Movie;No One Killed Jessica;Raj Kumar Gupta;Rani Mukerji, Vidya Balan, Myra Karn, Neil Bhoopalam, Rajesh Sharma, Mohammed Zeeshan Ayyub, Bubbles Sabharwal, Satyadeep Misra, Yogendra Tikku, Geeta Sudan;India;2018-11-01;2011;TV-MA;131 min;Dramas, International Movies;This thriller tells the true story of model Jessica Lall – who was shot dead in a restaurant – and the campaign to bring her killer to justice.;/title/tt1734110/;7.2;1026; No One Killed Jessica
70109758;Movie;Oye Lucky! Lucky Oye!;Dibakar Banerjee;Abhay Deol, Paresh Rawal, Neetu Chandra, Archana Puran Singh, Manu Rishi Chadha, Richa Chadda, Anurag Arora, Rajender Sethi, Manjot Singh, Chandan Anand;India;2018-11-01;2008;TV-14;118 min;Comedies, Dramas, International Movies;Starting as a petty thief, a man rises to become one of the city's biggest operators and carves out the kind of lifestyle he'd once only dreamed of.;/title/tt1292703/;7.7;15187; Oye Lucky! Lucky Oye!
70303431;Movie;Raja Natwarlal;Kunal Deshmukh;Emraan Hashmi, Humaima Malik, Paresh Rawal, Kay Kay Menon, Deepak Tijori, Prachi Shah, Mohammed Zeeshan Ayyub;India;2018-11-01;2014;TV-14;131 min;Dramas, International Movies, Thrillers;A small-time con man assembles a team to help him avenge the death of his partner-in-crime at the hands of a powerful gangster.;/title/tt3483712/;6.1;3696; Raja Natwarlal
70254351;Movie;Satyagraha;Prakash Jha;Kareena Kapoor, Amitabh Bachchan, Ajay Devgn, Arjun Rampal, Amrita Rao, Manoj Bajpayee, Vipin Sharma, Anjali Patil;India;2018-11-01;2013;TV-14;146 min;Dramas, International Movies, Music & Musicals;In this Bollywood drama, a corporate go-getter sees his priorities shift when personal tragedy brings him face-to-face with political corruption.;/title/tt2275802/;5.9;4658; Satyagraha
70275076;Movie;Settai;R. Kannan;Arya, Anjali, Hansika Motwani, Santhanam, Premgi Amaren, Nasser;India;2018-11-01;2013;TV-14;123 min;Comedies, International Movies, Music & Musicals;Asked to deliver a package for a friend, Madhu gets her fiancé, Jayaganthan, to take care of it, and he then passes the task to one of his roommates.;/title/tt2677816/;4.4;406; Settai
80189997;Movie;Sigaram Thodu;Gaurav Narayanan;Vikram Prabhu, Sathyaraj, Monal Gajjar, Sathish, Erode Mahesh, Gaurav Narayanan;India;2018-11-01;2014;TV-14;141 min;Dramas, International Movies, Thrillers;A policeman's son overcomes his reluctance to join the force following a brutal attack on his father and ends up in the middle of a robbery case.;/title/tt3949626/;6.2;381; Sigaram Thodu
81015100;Movie;Sommore: The Reign Continues;Kevin Layne;Sommore;United States;2018-11-01;2015;TV-MA;93 min;Stand-Up Comedy;"Self-proclaimed Queen of Comedy"""" Sommore storms the stage to deliver a riotous stand-up performance in Charlotte""";/title/tt4172758/;6.4;53; Sommore: The Reign Continues
80076581;Movie;Stink!;Jon J. Whelan;Jeffrey Hollender;United States;2018-11-01;2015;TV-PG;91 min;Documentaries;After noting a strange odor in his child’s pajamas, a single dad’s search for the source uncovers potentially toxic secrets of the chemical industry.;/title/tt4266660/;7.2;206; Stink!
81025404;Movie;The Tigers of Scotland;Leanne Gater;Iain Glen;United Kingdom;2018-11-01;2017;TV-G;58 min;Documentaries;This documentary highlights the endangered existence of the Scottish wildcats, and the conservation efforts required to prevent their extinction.;/title/tt6826526/;6.6;217; The Tigers of Scotland
80182949;Movie;The Untold Tales of Armistead Maupin;Jennifer M. Kroot;Armistead Maupin, Neil Gaiman, Laura Linney, Ian McKellen, Amy Tan, Margaret Cho, Jonathan Groff, Amanda Palmer;United States;2018-11-01;2017;TV-MA;91 min;Documentaries, LGBTQ Movies;"This documentary traces the life of Tales of the City"""" author Armistead Maupin""";/title/tt6151222/;7.5;429; The Untold Tales of Armistead Maupin
70266675;Movie;Transcendence;Wally Pfister;Johnny Depp, Rebecca Hall, Morgan Freeman, Paul Bettany, Cillian Murphy, Kate Mara, Cole Hauser, Clifton Collins Jr.;United Kingdom, China, United States;2018-11-01;2014;PG-13;119 min;Sci-Fi & Fantasy, Thrillers;Two computer scientists work to achieve technological singularity to create a world where computers can transcend the abilities of the human brain.;/title/tt2209764/;6.3;209013; Transcendence
80155792;Movie;Vaya;Akin Omotoso;Mncedisi Shabangu, Sihle Xaba, Sibusiso Msimang, Zimkhitha Nyoka, Warren Masemola, Nomonde Mbusi, Azwile Chamane, Harriet Lenabe;South Africa;2018-11-01;2016;TV-MA;106 min;Dramas, Independent Movies, International Movies;Three youths from rural South Africa set out for Johannesburg, where they're thrust into the seedy underbelly of the city and must fight to survive.;/title/tt4996954/;7.7;76; Vaya
70108590;Movie;Welcome to Sajjanpur;Shyam Benegal;Shreyas Talpade, Amrita Rao, Ravi Kishan, Ila Arun, Rajeshwari Sachdev, Divya Dutta, Yashpal Sharma, Ravi Jhankal, Lalit Mohan Tiwari;India;2018-11-01;2008;TV-PG;131 min;Comedies, Dramas, International Movies;An educated man assists the illiterate residents of his village with written correspondence, sometimes manipulating the letters to suit his interests.;/title/tt1221139/;6.9;2916; Welcome to Sajjanpur
81024728;Movie;Yeh Hai Bakrapur;;Amit Sial, Yoshika Verma, Anshuman Jha, Asif Basra, Suruchi Aulakh;India;2018-11-01;2014;TV-14;95 min;Comedies, Dramas, Independent Movies;A poor family’s goat suddenly acquires divine status, sparking a widespread frenzy as everyone clamors to benefit from its unexpected celebrity.;/title/tt3524410/;3.8;243; Yeh Hai Bakrapur
70185141;Movie;Zokkomon;Satyajit Bhatkal;Darsheel Safary, Anupam Kher, Manjari Fadnis, Tinnu Anand, Sheeba Chaddha, S.M. Zaheer, Aayam Mehta, Gargi Datar, Jai Vyas;India;2018-11-01;2011;PG;104 min;Children & Family Movies, Dramas;When his cruel uncle abandons him, a young orphan learns to access the untapped superpowers that have been waiting within him all along.;/title/tt1605790/;4.0;277; Zokkomon
80158388;Movie;Bandie;Alo Sarkar;Uttam Kumar, Sulakshana Pandit, Utpal Dutt, Bindu, Amjad Khan, Helen, Indrani Mukherjee, Padma Khanna, Iftekhar;India;2017-11-01;1978;TV-14;141 min;Action & Adventure, Dramas, International Movies;Heirless Maharaj Brajbhan leaves his throne to his cousin Vikram, but when Brajbhan's wife, Badi Rani, finally conceives, Vikram plots to destroy her.;/title/tt1219315/;4.9;19; Bandie
80203778;Movie;Beiimaan Love;Rajeev Chaudhari;Sunny Leone, Rajneesh Duggal, Rajeev Verma, Daniel Weber, Yuvraj Siddharth Singh, Ziesha Nancy;India;2017-11-01;2016;TV-MA;115 min;Dramas, International Movies, Romantic Movies;After having her heart broken by a man who seduced her at a party, a young, ambitious woman concocts a scheme to get revenge.;/title/tt5227468/;2.9;364; Beiimaan Love
80201820;Movie;Coffee with D;Vishal Mishra;Sunil Grover, Zakir Hussain, Anjana Sukhani, Dipannita Sharma, Pankaj Tripathi, Rajesh Sharma, Vinod Ramani, Guru Singh;India;2017-11-01;2017;TV-PG;120 min;Comedies, Independent Movies, International Movies;Low TV ratings drive a well-known journalist to concoct a plan to interview a notorious underworld figure who is also a suspected terrorist.;/title/tt6334874/;4.5;573; Coffee with D
80079229;Movie;Kis Kisko Pyaar Karoon;Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla;Kapil Sharma, Arbaaz Khan, Varun Sharma, Sharat Saxena, Supriya Pathak, Manoj Joshi, Manjari Fadnis, Simran Kaur Mundi, Elli Avram, Jamie Lever;India;2017-11-01;2015;TV-PG;132 min;Comedies, International Movies;A man's decision to marry three women, to keep them from committing suicide, complicates his relationship with his girlfriend.;/title/tt4302956/;5.7;5302; Kis Kisko Pyaar Karoon
80080145;Movie;Moor;Jami;Hameed Sheikh, Samiya Mumtaz, Shaz Khan, Abdul Qadir, Shabbir Rana, Sultan Hussain, Ayaz Samoo, Nayyar Ejaz, Sonia Hussain;Pakistan, United States;2017-11-01;2015;TV-14;135 min;Dramas, Independent Movies, International Movies;A railway stationmaster tries to cope with his wife's death, his estrangement from his son and the corrupt world in which he lives.;/title/tt3334374/;7.7;1136; Moor
80216270;Movie;One Heart: The A.R. Rahman Concert Film;;A.R. Rahman;India;2017-11-01;2017;TV-G;87 min;Documentaries, International Movies, Music & Musicals;In this concert film, Indian musical maestro A.R. Rahman performs 15 of his most popular songs and reveals himself through interviews and clips.;/title/tt6484956/;8.7;217; One Heart: The A.R. Rahman Concert Film
80032364;Movie;Punjab 1984;Anurag Singh;Diljit Dosanjh, Kiron Kher, Sonam Bajwa, Pavan Malhotra, Rana Ranbir, Vishwas Kini, Manav Vij, Vansh Bhardwaj;Canada, India;2017-11-01;2014;TV-14;158 min;Dramas, International Movies;During a time of political turmoil, a mother goes on a journey in search of her missing son, who has been misjudged and labeled a terrorist.;/title/tt3607198/;8.5;1723; Punjab 1984
80032097;Movie;Romeo Ranjha;Navaniat Singh;Jazzy B, Garry Sandhu, Monica Bedi, Parul Gulati, Rana Ranbir, Yograj Singh, Rana Jung Bahadur, Sanga Jagir;India, Canada;2017-11-01;2014;TV-14;122 min;Action & Adventure, Comedies, Music & Musicals;Two common boys travel from India to Thailand to find success and money, enjoying their friendship and finding ways to cheat the cheats.;/title/tt3607226/;4.8;70; Romeo Ranjha
80156684;Movie;Savage Dog;Jesse V. Johnson;Scott Adkins, Juju Chan, Marko Zaror, Vladimir Kulich, Charles Fathy, Matthew Marsden, Keith David, Luke Massy;United States;2017-11-01;2017;TV-MA;95 min;Action & Adventure, Independent Movies;A former professional boxer serving time in a brutal labor camp must fight incredible odds to gain his freedom and avenge an act of violence.;/title/tt5851014/;4.9;2472; Savage Dog
80174727;Movie;The Bittersweet;D Ho;Min-ho Lee, Zhu Xuan;China;2017-11-01;2017;TV-14;98 min;Action & Adventure, Dramas, International Movies;As a killer stalks the streets, a troubled young courier suspects that a doctor may be the long-lost sister he hasn't seen since childhood.;/title/tt8411990/;5.5;72; The Bittersweet
80157488;TV Show;The Truth;;Tay Ping Hui, Joanne Peh, Shaun Chen, Rebecca Lim, Zhu Houren, Richard Low;;2017-11-01;2008;TV-14;1 Season;Crime TV Shows, International TV Shows, TV Action & Adventure;A devious businessman covets his partner's priceless treasure map, while a related murder case calls into question some biological family ties.;/title/tt8323120/;6.6;1234; The Truth
80201827;Movie;Trip to Bhangarh: Asia's Most Haunted Place;Jitender Pawar;Manish Chaudhary, Suzanna Mukherjee, Piyush Raina, Rachit Behl, Rohit Chaudhury, Vikram Kochhar, Poonam Pandey;India;2017-11-01;2014;TV-MA;113 min;International Movies, Thrillers;To amuse themselves, six college friends decide to pay a visit to a fortress believed by some to be the most haunted place in Asia.;/title/tt4187650/;2.4;198; Trip to Bhangarh: Asia's Most Haunted Place
80211371;Movie;Yaara O Dildaara;Ksshitij Chaudhary;Harbhajan Mann, Tulip Joshi, Kabir Bedi, Gulzar Chahal, Jonita, Gurpreet Ghuggi, Gurpreet Grewal, Neena Cheema, Sunita Dhir;India;2017-11-01;2011;TV-14;132 min;Dramas, International Movies, Music & Musicals;The patriarch of a wealthy family with one industrious son and one who's a playboy arranges for the marriage of one to the woman the other loves.;/title/tt2053483/;5.6;45; Yaara O Dildaara
80144358;Movie;A Grand Night In: The Story of Aardman;Richard Mears;Julie Walters;United Kingdom;2016-11-01;2015;TV-PG;59 min;Documentaries;Aardman Animations icons Wallace & Gromit, Morph and more join fans and collaborators for a retrospective celebrating the studio's 40th anniversary.;/title/tt5304980/;7.6;419; A Grand Night In: The Story of Aardman
80111881;TV Show;Inborn Pair;;Annie Chen, Chris Wang, Hsieh Kun Da, Puff Kuo, Jennifer Hong;Taiwan;2016-11-01;2011;TV-14;1 Season;International TV Shows, Romantic TV Shows, TV Comedies;Betrothed while in utero, a resort group president enters into an arranged marriage with a legal assistant. Despite their bickering, love blooms.;/title/tt6357282/;6.9;63; Inborn Pair
80112077;TV Show;Love Family;;Chris Wang, Serena Fang, Jack Lee, Amanda Chou, Yin Fu, Rabbit Yang, Meng-sheng Shen;Taiwan;2016-11-01;2013;TV-14;1 Season;International TV Shows, Romantic TV Shows, TV Comedies;A wealthy heir's search for a nameless childhood sweetheart leads him to an inn run by a family with three sisters. But which one is his true love?;/title/tt6671178/;7.4;18; Love Family
80112075;TV Show;Love Me or Leave Me;;Ann Hsu, Chris Wang, Alan Kuo, K'ang-i Lee, Albee Huang;Taiwan;2016-11-01;2012;TV-14;1 Season;International TV Shows, Romantic TV Shows, TV Comedies;When a marriage-phobic woman hires a seductress to test how faithful her eager-to-wed boyfriend is, her plan takes an unexpected turn.;/title/tt0048317/;7.1;3512; Love Me or Leave Me
80097360;Movie;Norman Lear: Just Another Version of You;Heidi Ewing, Rachel Grady;Norman Lear, George Clooney, Bill Moyers, John Amos, Russell Simmons, Louise Lasser, Rob Reiner, Jon Stewart, Amy Poehler;United States;2016-11-01;2016;NR;91 min;Documentaries;"This documentary turns the spotlight on the man behind the iconic All in the Family""";/title/tt5275866/;7.2;318; Norman Lear: Just Another Version of You
80025702;Movie;The Last Days of Chez Nous;Gillian Armstrong;Lisa Harrow, Bruno Ganz, Kerry Fox, Miranda Otto, Kiri Paramore, Bill Hunter;Australia;2016-11-01;1992;R;93 min;Classic Movies, Dramas;Successful writer Beth's tepid marriage and home life face a new round of challenges when her footloose younger sister arrives for an extended visit.;/title/tt0104685/;6.6;766; The Last Days of Chez Nous
80128692;Movie;Tree Man;Jon Reiner, Brad Rothschild;;Canada;2016-11-01;2015;TV-PG;82 min;Documentaries;Entrepreneurs from Vermont and Quebec sell Christmas trees on the streets of New York, becoming a cherished part of neighborhood holiday traditions.;/title/tt3246684/;6.6;76; Tree Man
80156369;Movie;Winter of Our Dreams;John Duigan;Judy Davis, Bryan Brown, Cathy Downes, Baz Luhrmann, Peter Mochrie, Mervyn Drake, Margie McCrae;Australia;2016-11-01;1981;NR;86 min;Classic Movies, Dramas;After the death of a long-ago lover, married philanderer Rob tracks down her friend, a drug-addicted prostitute desperate to escape her dead-end life.;/title/tt0083331/;6.4;216; Winter of Our Dreams
70290568;Movie;Aziz Ansari: Buried Alive;Will Lovelace, Dylan Southern;Aziz Ansari;United States;2013-11-01;2013;NR;80 min;Stand-Up Comedy;"Parks and Recreation"""" star Aziz Ansari takes the stage to share his unfiltered views on adulthood""";/title/tt2836450/;7.3;3441; Aziz Ansari: Buried Alive
70141644;Movie;Mad Ron's Prevues from Hell;Jim Monaco;Nick Pawlow, Jordu Schell, Jay Kushwara, Michael Townsend Wright, Anthony Kelly, Happy Goldsplatt, Ron Roccia, Fred Pomerleau, Joe Amodei, Nicholas Kitsopoulos;United States;2010-11-01;1987;NR;84 min;Cult Movies, Horror Movies;This collection cherry-picks trailers, forgotten scenes and poster art from 47 gory oldies, including Bay of Blood and The Blood Spattered Bride.;/title/tt0093465/;6.1;453; Mad Ron's Prevues from Hell
